Group,Author,uTime,Normal Time,HH:MM:SS,Text,Permalink,Likes
zoommemes,Jacob Conley,1592370325,2020-06-17 05:05:25 PDT-0700,05:05:25,Yep...,,1400
zoommemes,Morganna Espinoza,1592370319,2020-06-17 05:05:19 PDT-0700,05:05:19,Zoom graduation be like,,244
zoommemes,Tugboat,1592350098,2020-06-16 23:28:18 PDT-0700,23:28:18,,,294
zoommemes,Ritika Shrivastava,1592349764,2020-06-16 23:22:44 PDT-0700,23:22:44,,,14000
zoommemes,Kassie,1592325940,2020-06-16 16:45:40 PDT-0700,16:45:40,,,4100
zoommemes,David Gomez Siu,1592293991,2020-06-16 07:53:11 PDT-0700,07:53:11,Me trying to participate in class discussions,,2200
zoommemes,Emma Brosier,1592293725,2020-06-16 07:48:45 PDT-0700,07:48:45,Andy<comma> I feel you,,124
zoommemes,Bryan Liu,1592293465,2020-06-16 07:44:25 PDT-0700,07:44:25,What 2020 has been like,,5800
zoommemes,Valerie Corryne,1592292914,2020-06-16 07:35:14 PDT-0700,07:35:14,Me going out with my boo once this shitshow is over,,8000
zoommemes,Julie Huang,1592286840,2020-06-16 05:54:00 PDT-0700,05:54:00,,,468
zoommemes,Ayo Adeoye,1592286833,2020-06-16 05:53:53 PDT-0700,05:53:53,,,1100
zoommemes,Claire Bekker,1592286822,2020-06-16 05:53:42 PDT-0700,05:53:42,The dilemma of freedom vs. safety in my country,,271
zoommemes,Caroll Duong,1592286808,2020-06-16 05:53:28 PDT-0700,05:53:28,Were all in this together ,,4800
zoommemes,Cee Kelly,1592286793,2020-06-16 05:53:13 PDT-0700,05:53:13,,,8400
zoommemes,Lovepreet Singh Saini,1592286648,2020-06-16 05:50:48 PDT-0700,05:50:48,2012 walked so 2020 could Zoom,,3400
zoommemes,Akashdeep Singh,1592286638,2020-06-16 05:50:38 PDT-0700,05:50:38,,,105
zoommemes,Karina,1592286635,2020-06-16 05:50:35 PDT-0700,05:50:35,Edit Finally got approved like two months later,,924
zoommemes,Isabelle Kim,1592286556,2020-06-16 05:49:16 PDT-0700,05:49:16,I know its not just me shameless plug follow me  emilylovesrickastley,,135
zoommemes,Heather Ressler,1592286546,2020-06-16 05:49:06 PDT-0700,05:49:06,anyone else feeling rather restricted  kinda going crazy in the process also shameless plug follow my tik tok leahjoyct,,53
zoommemes,Erica Hamilton,1592286538,2020-06-16 05:48:58 PDT-0700,05:48:58,I know this isnt a meme<comma> but Id really appreciate all of your support  The coronavirus pandemic has been worldchanging for all of us. But in response to this crisis<comma> my friend Isabella Di Pietro and her family have decided to completely dedicate themselves to support the essential community around them. They have now donated and delivered over SIXTY THOUSAND meals to NYC healthcare workers<comma> and dont plan to stop anytime soon. If you can spare the money<comma> please support their efforts and our healthcare workers here httpswww.feedthefrontlinesnyc.orgbuymeals The coronavirus pandemic has been worldchanging for all of us. But in response to this crisis<comma> my friend,,38
zoommemes,Ye Lynn Han,1592286532,2020-06-16 05:48:52 PDT-0700,05:48:52,Now available in your neighborhood...,,393
zoommemes,Nathan Bain,1592286515,2020-06-16 05:48:35 PDT-0700,05:48:35,,,8
zoommemes,Robert Wilson,1592286511,2020-06-16 05:48:31 PDT-0700,05:48:31,When the only thing that helped you complete your assignment is spotify...,,30
zoommemes,Michael Jonathan,1592286500,2020-06-16 05:48:20 PDT-0700,05:48:20,Remember when it was just Ymxb .... Much simpler times,,821
zoommemes,Cayley Ryan,1592286493,2020-06-16 05:48:13 PDT-0700,05:48:13,,,16000
zoommemes,Mohamed Ramadan Ibrahim,1592286490,2020-06-16 05:48:10 PDT-0700,05:48:10,When you have one extra mask with you lol,,48
zoommemes,Jim Skelton,1592286488,2020-06-16 05:48:08 PDT-0700,05:48:08,Voices<comma> a student run a cappella group at the University of Chicago<comma> dropped their arrangement of Remedy<comma> originally performed by Son Lux. However<comma> this arrangement comes with a twist. With a story to tell and the voices to tell it<comma> this multigroup virtual choir of over 160 singers captures the essence of the importance of art in these trying times. Voices felt that although we could not physically be together<comma> we could still find our voices and come together to find a rem... See More,https://www.facebook.com/groups/zoommemes/permalink/305744947114984/,77
zoommemes,Thomas Hobohm,1592286477,2020-06-16 05:47:57 PDT-0700,05:47:57,I recorded audio of myself saying wakeup<comma> dumbass<comma> you have class<comma> and set it as my alarm. So yes<comma> I still talk to myself<comma> but at least its motivating.,,528
zoommemes,Exaucee Manishimwe,1592286474,2020-06-16 05:47:54 PDT-0700,05:47:54,Idk bro I dont feel good ,,1100
zoommemes,Josh Triska,1592286461,2020-06-16 05:47:41 PDT-0700,05:47:41,Edit I posted this like ages ago and now it feels stale ,,3600
zoommemes,Afraz Padamsee,1592286458,2020-06-16 05:47:38 PDT-0700,05:47:38,,,449
zoommemes,Mira Swartz,1592286426,2020-06-16 05:47:06 PDT-0700,05:47:06, Edit I submitted this at least a month ago and its still true ,,778
zoommemes,Hannah Scholl,1592286420,2020-06-16 05:47:00 PDT-0700,05:47:00,Recorded this music video in my basement to honor the spirit of the times. The track is called Quaranteen. I hope you enjoy,,22
zoommemes,Anders Flem,1592286366,2020-06-16 05:46:06 PDT-0700,05:46:06,,,1900
zoommemes,Nosa Ali,1592279867,2020-06-16 03:57:47 PDT-0700,03:57:47,,,6000
zoommemes,Maya Pan,1592279797,2020-06-16 03:56:37 PDT-0700,03:56:37,,,6400
zoommemes,Romit Nagda,1592279778,2020-06-16 03:56:18 PDT-0700,03:56:18,Me during my zoom classes while my camera is on but Im muted trying to act like Im still paying attention,,1600
zoommemes,Bharath Jaladi,1592279697,2020-06-16 03:54:57 PDT-0700,03:54:57,Whos tryna reach XOYO ,,13000
zoommemes,Giorgi Varazashvili,1592279631,2020-06-16 03:53:51 PDT-0700,03:53:51,Edit google Michele Morrone. ,,196
zoommemes,I steal memes but I don't care,1592279622,2020-06-16 03:53:42 PDT-0700,03:53:42,,,307
zoommemes,Sazal Basnet,1592279572,2020-06-16 03:52:52 PDT-0700,03:52:52,,,294
zoommemes,Sarcasm vol.2,1592279489,2020-06-16 03:51:29 PDT-0700,03:51:29,,,14000
zoommemes,Megan Katrina Edward,1592279476,2020-06-16 03:51:16 PDT-0700,03:51:16,trying to grind out that essay like ,,2200
zoommemes,Samuel Cheng,1592279465,2020-06-16 03:51:05 PDT-0700,03:51:05,Is this how my TA feels when they read my paper I submitted at 3 am,,10000
zoommemes,Gaby Villegas Martinez,1592279410,2020-06-16 03:50:10 PDT-0700,03:50:10,Uc zoom graduation be like...,,176
zoommemes,Men's Humor,1592279408,2020-06-16 03:50:08 PDT-0700,03:50:08,,,12000
zoommemes,Zeel Mehta,1592279400,2020-06-16 03:50:00 PDT-0700,03:50:00,the smart kid in class has already given up ,,2900
zoommemes,Brett Palmer,1592279379,2020-06-16 03:49:39 PDT-0700,03:49:39,York U is giving grads ZOOM BACKRGOUNDS and spotify playlists. Lmao.,,86
zoommemes,Jeff Liu,1592279370,2020-06-16 03:49:30 PDT-0700,03:49:30,How you respond to receiving a funny meme alignment chart,,5800
zoommemes,Emma Jones,1592279362,2020-06-16 03:49:22 PDT-0700,03:49:22,what i was going to send in for my online graduation vs what i ultimately sent in cant believe they let me graduate<comma> lemme snatch this diploma before they realize vibes only,,2900
zoommemes,Sophie Cheng,1592279319,2020-06-16 03:48:39 PDT-0700,03:48:39,,,1700
zoommemes,Arsh Gupta,1592247087,2020-06-15 18:51:27 PDT-0700,18:51:27,Anyone else,,275
zoommemes,Jennifer Lau,1592244485,2020-06-15 18:08:05 PDT-0700,18:08:05,Me in class,,449
zoommemes,Savanna Thompson,1592244440,2020-06-15 18:07:20 PDT-0700,18:07:20,,,708
zoommemes,Hanna Dobrynski,1592244436,2020-06-15 18:07:16 PDT-0700,18:07:16,,,23
zoommemes,Kelsey Yin,1592244427,2020-06-15 18:07:07 PDT-0700,18:07:07,some positivity during trying times,,10000
zoommemes,Shaey Carlo Vega,1592244419,2020-06-15 18:06:59 PDT-0700,18:06:59,,,1900
zoommemes,Erin Nicole Hale,1592244406,2020-06-15 18:06:46 PDT-0700,18:06:46,,,356
zoommemes,Karina Arzate-Arenivaz,1592244402,2020-06-15 18:06:42 PDT-0700,18:06:42,,,6000
zoommemes,Alex Gowdy,1592244390,2020-06-15 18:06:30 PDT-0700,18:06:30,Dont dont dont go outside<comma> everyone ,,5100
zoommemes,Moksheta Chellani,1592244375,2020-06-15 18:06:15 PDT-0700,18:06:15,,,1800
zoommemes,Brandon Escobedo,1592244370,2020-06-15 18:06:10 PDT-0700,18:06:10,,,6100
zoommemes,Bhavini Sharma,1592244366,2020-06-15 18:06:06 PDT-0700,18:06:06,Everyone the quarantine wont last that long The quarantine,,406
zoommemes,Megan Katrina Edward,1592244362,2020-06-15 18:06:02 PDT-0700,18:06:02,,,3300
zoommemes,Kaustubh Khamgaonkar,1592244339,2020-06-15 18:05:39 PDT-0700,18:05:39,,,27
zoommemes,Catherine Booth,1592244329,2020-06-15 18:05:29 PDT-0700,18:05:29,,,8
zoommemes,Jessica Echevarria,1592244311,2020-06-15 18:05:11 PDT-0700,18:05:11,,,731
zoommemes,Aqsa Noor,1592244297,2020-06-15 18:04:57 PDT-0700,18:04:57,,,9000
zoommemes,Memes,1592244280,2020-06-15 18:04:40 PDT-0700,18:04:40,Im not convinced this isnt a joke because I cant bring myself to believe this is real<comma> but here ya go,https://www.facebook.com/groups/zoommemes/?sorting_setting=CHRONOLOGICAL#,3700
zoommemes,Ernesto González,1592203789,2020-06-15 06:49:49 PDT-0700,06:49:49,Hmm cant say that wasnt deserved,,9200
zoommemes,Rachana Murali Narayanan,1592202536,2020-06-15 06:28:56 PDT-0700,06:28:56,Cheers to all the quarantine birthdays out there   ,,267
zoommemes,Pitt Sangeet Presents: Shanti<comma> A Unity Concert,1592202052,2020-06-15 06:20:52 PDT-0700,06:20:52,,,3300
zoommemes,Moises Balayla,1592202013,2020-06-15 06:20:13 PDT-0700,06:20:13,So proud of this community  Add me on snap fab.2137 for fresh memes,,2700
zoommemes,Olivia Azzarita,1592202008,2020-06-15 06:20:08 PDT-0700,06:20:08,I completely forgot to post this during the semester but how was I keeping myself and others distracted even though we were no longer physically in class you may ask,,109
zoommemes,Neel Rathod,1592201912,2020-06-15 06:18:32 PDT-0700,06:18:32,who else loved this as a kid  f r o m Subtle Average Asians,,2600
zoommemes,Hetvi Desai,1592201903,2020-06-15 06:18:23 PDT-0700,06:18:23,Peep my moms zoom meeting setup yall ,,927
zoommemes,Syed Haris,1592201886,2020-06-15 06:18:06 PDT-0700,06:18:06,,,852
zoommemes,Mr.B,1592201879,2020-06-15 06:17:59 PDT-0700,06:17:59,Finally someone who gets it.,,2700
zoommemes,Hrithik Bansal,1592201855,2020-06-15 06:17:35 PDT-0700,06:17:35,lmaooo,,6600
zoommemes,Allison Yao,1592201779,2020-06-15 06:16:19 PDT-0700,06:16:19,Online commencement b like...,,6800
zoommemes,Daniel Medina,1592201722,2020-06-15 06:15:22 PDT-0700,06:15:22,2020 cant get any worst,,6700
zoommemes,Ilinca Iacob,1592201711,2020-06-15 06:15:11 PDT-0700,06:15:11,When your lecturer is as done as you ,,1100
zoommemes,Groep T Confessions,1592201698,2020-06-15 06:14:58 PDT-0700,06:14:58,always wondered why its only 99.9,,6100
zoommemes,Sara Johnson,1592201693,2020-06-15 06:14:53 PDT-0700,06:14:53,It really gotta be like that huh ,,1200
zoommemes,Venus Triplitt-Bubbles,1592168245,2020-06-14 20:57:25 PDT-0700,20:57:25,Hi everyone If you could fill out this short survey for me regarding online classes and motivation that would be AMAZING and a HUGE help for a research paper. Survey will only take 3 mins tops Thank you,,12
zoommemes,Tim Lee,1592164855,2020-06-14 20:00:55 PDT-0700,20:00:55,Me everyday,,311
zoommemes,Venus Triplitt-Bubbles,1592164807,2020-06-14 20:00:07 PDT-0700,20:00:07,,,361
zoommemes,Adnan Khan,1592164799,2020-06-14 19:59:59 PDT-0700,19:59:59,,,2700
zoommemes,Kankshini Pabba,1592164716,2020-06-14 19:58:36 PDT-0700,19:58:36,recorded lecture goin at 2x speed ,,203
zoommemes,Ava Benn,1592164679,2020-06-14 19:57:59 PDT-0700,19:57:59,just a normal google meet session,,53
zoommemes,Kumar Aditya,1592164658,2020-06-14 19:57:38 PDT-0700,19:57:38,Day 9282829 of Quarantine my conducting professor tries to share his screen and accidentally leaves the class<comma> causing a random student to be the admin that has to let him back in.,,690
zoommemes,D.j. Adam,1592164601,2020-06-14 19:56:41 PDT-0700,19:56:41,,,225
zoommemes,Símran Parékh,1592164596,2020-06-14 19:56:36 PDT-0700,19:56:36,It took me 3 days to get through 20 pages send help,,12000
zoommemes,Mirza Ahmed Hassan,1592164563,2020-06-14 19:56:03 PDT-0700,19:56:03,,,2300
zoommemes,Aubree Korte,1592164538,2020-06-14 19:55:38 PDT-0700,19:55:38,,,2000
zoommemes,Graham Fire & Rescue,1592164526,2020-06-14 19:55:26 PDT-0700,19:55:26,Universities adapting to virtual instruction,,171
zoommemes,Venus Triplitt-Bubbles,1592162631,2020-06-14 19:23:51 PDT-0700,19:23:51,When you ask for honest feedback but also feel personally attacked,,1400
zoommemes,Dylan Riechelson,1592162486,2020-06-14 19:21:26 PDT-0700,19:21:26, ,,4300
zoommemes,Gwen,1592160373,2020-06-14 18:46:13 PDT-0700,18:46:13,,,11000
zoommemes,Luis Daniel González,1592160280,2020-06-14 18:44:40 PDT-0700,18:44:40,Something so controversial yet so brave,,17000
zoommemes,Devin Micheal Graham,1592160248,2020-06-14 18:44:08 PDT-0700,18:44:08,A valid question for many of our professors ,,1400
zoommemes,Mike Mikinson,1592160206,2020-06-14 18:43:26 PDT-0700,18:43:26,,,11000
zoommemes,Thots and Pears,1592160195,2020-06-14 18:43:15 PDT-0700,18:43:15,,,17000
zoommemes,Rachel Wang,1592160189,2020-06-14 18:43:09 PDT-0700,18:43:09,,,564
zoommemes,Bakhtyar Siddiqui,1592160164,2020-06-14 18:42:44 PDT-0700,18:42:44,,,1900
zoommemes,Moksheta Chellani,1592160157,2020-06-14 18:42:37 PDT-0700,18:42:37,CLASS OF 2020<comma> I want to hear from YOU Im making a video about what its like to graduate right now and I want to hear from YOU Finishing university is supposed to be a happy time in our lives<comma> yet here we are. Spending our final months away from our friends<comma> graduations getting cancelled<comma> leaving university and graduating into a pandemic and a possible recession. I want to hear how this feels for you<comma> no matter where you are in the world<comma> and I will use your experiences to make a video and share our collective story. Comment on this post or dm me if you would like to be involved ,,12
zoommemes,Jonathan Wong,1592160150,2020-06-14 18:42:30 PDT-0700,18:42:30,Can we get an F in the chat for Taiwan Jones,,18000
zoommemes,Marcelino Hernandez,1592160149,2020-06-14 18:42:29 PDT-0700,18:42:29,hAnG iN tHeRe ,,3500
zoommemes,Musab Almajnouni,1592160100,2020-06-14 18:41:40 PDT-0700,18:41:40,Nothing but respect for my heroes,,690
zoommemes,Kriss Shrestha,1592156755,2020-06-14 17:45:55 PDT-0700,17:45:55,Would anyone like to join an LGBT group chat on snapchat I know many people who are living in environments where it may be unsafe to be themselves<comma> and I thought it may be helpful to some to have a group to act as a safe space of sorts. If youre interested<comma> feel free to PM me. ,,26
zoommemes,Julian Snyder,1592156752,2020-06-14 17:45:52 PDT-0700,17:45:52,Worth a try maybe ,,673
zoommemes,Kamren Walker,1592156749,2020-06-14 17:45:49 PDT-0700,17:45:49,Thought Id be fine despite my lack of motivation to do assignments just as long as I passed but now I actually have to put in effort ,,51
zoommemes,Chelsea Blackwell,1592156741,2020-06-14 17:45:41 PDT-0700,17:45:41,This pretty much sums up how most of us feel Creds themermaidscales on IG,,127
zoommemes,Kankshini Pabba,1592156735,2020-06-14 17:45:35 PDT-0700,17:45:35,Taylor Shaw,,1800
zoommemes,Sarah Mason,1592156729,2020-06-14 17:45:29 PDT-0700,17:45:29,Pikachoo Wash your hands<comma> its super effective Edit I submitted this over two months ago... didnt know they quarantined posts too ,,267
zoommemes,Amie Latta,1592156724,2020-06-14 17:45:24 PDT-0700,17:45:24,,,5700
zoommemes,Emad Abbasi,1592156714,2020-06-14 17:45:14 PDT-0700,17:45:14,Big mood,,3100
zoommemes,Student Problems,1592156710,2020-06-14 17:45:10 PDT-0700,17:45:10,,,11000
zoommemes,Haneul Jung,1592156707,2020-06-14 17:45:07 PDT-0700,17:45:07,If only,,637
zoommemes,Maggi Humphrey,1592156677,2020-06-14 17:44:37 PDT-0700,17:44:37,Lets hope people,,11000
zoommemes,Mfon Kester David,1592156674,2020-06-14 17:44:34 PDT-0700,17:44:34,,,107
zoommemes,Tyler Clark Sagen,1592156669,2020-06-14 17:44:29 PDT-0700,17:44:29,please approve or Im gonna call the police,,905
zoommemes,Ben Lin,1592156666,2020-06-14 17:44:26 PDT-0700,17:44:26,Youre not alone.,,1000
zoommemes,Kankshini Pabba,1592123287,2020-06-14 08:28:07 PDT-0700,08:28:07,This is some next level advertising.,,31
zoommemes,Viral Memes For Quarantined Teens,1592123282,2020-06-14 08:28:02 PDT-0700,08:28:02,Technically not a meme and I dont know if this was posted here already<comma> but it seems fittting... Edit I posted this 2 months ago and it was only approved now...,,1600
zoommemes,Eric Cheng,1592123278,2020-06-14 08:27:58 PDT-0700,08:27:58,,,427
zoommemes,Moni Mac,1592123274,2020-06-14 08:27:54 PDT-0700,08:27:54,,,254
zoommemes,Ash Ley,1592123270,2020-06-14 08:27:50 PDT-0700,08:27:50,Mr. Krabs knows whats up,,334
zoommemes,Janquez West,1592123261,2020-06-14 08:27:41 PDT-0700,08:27:41,,,2100
zoommemes,group,1592123251,2020-06-14 08:27:31 PDT-0700,08:27:31,,,2800
zoommemes,Laura Chapman,1592123240,2020-06-14 08:27:20 PDT-0700,08:27:20,EDIT omg you guys are the best let me know if you wanna be buddies on animal crossing  this is the most productive work I have done during quarantine httpsvm.tiktok.comvfsnY1,,1300
zoommemes,Kamren Walker,1592123232,2020-06-14 08:27:12 PDT-0700,08:27:12,Who knew Kurt cobain predicted the future ,,82
zoommemes,Student Problems,1592122955,2020-06-14 08:22:35 PDT-0700,08:22:35,,,4800
zoommemes,Benji Bear,1592122942,2020-06-14 08:22:22 PDT-0700,08:22:22,I just launched a site which will help you support and donate to the movement for free with just one click of a button. Here httpwww.blmstreamtodonate.com.s3websiteuswest1.amazo . Heres how it works Many YouTubers have videos whose ad revenue is donated to Black Lives Matter and other related causes. Thousands of people use them to contribute to the movement by simply playing videos in the background while they use their computers. I have aggregat... See More,https://www.facebook.com/groups/zoommemes/permalink/345213379834807/,89
zoommemes,Benji Bear,1592122922,2020-06-14 08:22:02 PDT-0700,08:22:02,Oh so this is whats scheduled for June   httpswww.mirror.co.ukscienceconspiracytheoristsclaimmayancalendar22180751fbclidIwAR1ywDDUwQxIafTeInVY8ZbnyzHnyDR55rAeciaRJ2S0yxm7OE5mnKM,,2200
zoommemes,Tarun Gogineni,1592122918,2020-06-14 08:21:58 PDT-0700,08:21:58,,,6100
zoommemes,Dylan Coe,1592122897,2020-06-14 08:21:37 PDT-0700,08:21:37,Hang in there class of 2020 ,,17000
zoommemes,Maddy Schmidt,1592122823,2020-06-14 08:20:23 PDT-0700,08:20:23,One of my favorite things about this group is how its brought so many young people across the country together. In light of recent events<comma> I believe we all have a responsibility to fight for racial justice especially nonBlack people<comma> and such a large gathering of young people has so much power to advance that  already proven by how many protests and initiatives across the country are youthled. If youre interested in hearing about the demands we should be actualizing st... See More,https://www.facebook.com/groups/zoommemes/permalink/345438599812285/,59
zoommemes,Maddy Schmidt,1592122796,2020-06-14 08:19:56 PDT-0700,08:19:56,,,2800
zoommemes,Marisa Umeh-Burchell,1592122784,2020-06-14 08:19:44 PDT-0700,08:19:44,My brain cell on the last day of the quarter.,,328
zoommemes,Styve Brëëzy,1592122759,2020-06-14 08:19:19 PDT-0700,08:19:19,If your state doesnt have legislation to protect trans people<comma> check this out Heres the link to Danica Roem  Virginia Delegates Bill httpslis.virginia.govcgibinlegp604.exe,,169
zoommemes,𝐋𝐞𝐭'𝐬 𝐡𝐚𝐯𝐞 𝐟𝐮𝐧ヅ,1592122748,2020-06-14 08:19:08 PDT-0700,08:19:08, ,,1300
zoommemes,Brad Anderson,1592122695,2020-06-14 08:18:15 PDT-0700,08:18:15,Literally best idea ever Creds to Kumar Aditya for sending me this,,8200
zoommemes,Rick Mikelsen,1592122665,2020-06-14 08:17:45 PDT-0700,08:17:45,,,12000
zoommemes,Jonathan S. Espinosa,1592114752,2020-06-14 06:05:52 PDT-0700,06:05:52,The Four Horsemen of 2020  sorry<comma> its 2020  The Four Horsepeople of 2020,,64
zoommemes,The Dissertation Coach,1592114580,2020-06-14 06:03:00 PDT-0700,06:03:00,Waiting for the July dlc,,1400
zoommemes,Jesse Uwu,1592113859,2020-06-14 05:50:59 PDT-0700,05:50:59,A cat of culture,,262
zoommemes,Kahaan Patel,1592113531,2020-06-14 05:45:31 PDT-0700,05:45:31,Any future History Professors excited about the 2020 unit,,1100
zoommemes,Temi Ijisesan,1592113510,2020-06-14 05:45:10 PDT-0700,05:45:10,,,1900
zoommemes,Capital XTRA,1592113434,2020-06-14 05:43:54 PDT-0700,05:43:54,Wow,,20000
zoommemes,Quinn Boyle,1592113270,2020-06-14 05:41:10 PDT-0700,05:41:10,UCLA sucked the soul out of me<comma> now its time I sucked the soul out of them asked for a 64in height gown but received a 6ft 4in height gown. Class of 2020<comma> stay winning,,4900
zoommemes,Nikoo Dalili,1592113262,2020-06-14 05:41:02 PDT-0700,05:41:02,Hey yall<comma> we at the Intermission Orchestra at UCSD recorded videos for this quarter instead of having our quarterly concert<comma> and I think yall would appreciate this one. All of our old performances are also on our youtube<comma> and well be uploading more soon,,47
zoommemes,Srivatsa Kumar,1592113251,2020-06-14 05:40:51 PDT-0700,05:40:51,Im so tired. Can I sleep From The Beacons Are Litposting,,67
zoommemes,Allen Quindiagan,1592113215,2020-06-14 05:40:15 PDT-0700,05:40:15,Heard Pixar is doing a reboot of UP to reflect themes more relevant to 2020 or smthn,,5600
zoommemes,SACS Science,1592113202,2020-06-14 05:40:02 PDT-0700,05:40:02,,,521
zoommemes,Koloman Marschik,1592113166,2020-06-14 05:39:26 PDT-0700,05:39:26,,,61
zoommemes,Jorel Alegre,1592113044,2020-06-14 05:37:24 PDT-0700,05:37:24,I think I am funny but my twitter follow count disagrees well here has been my mood as a quarantined college kid,,9700
zoommemes,Micah Wormack,1592113024,2020-06-14 05:37:04 PDT-0700,05:37:04,Me ur not actually gonna send that righ My friend has already sent it Me ,,656
zoommemes,Devonne Boulware,1592112856,2020-06-14 05:34:16 PDT-0700,05:34:16,,,2800
zoommemes,Jeff Liu,1592112823,2020-06-14 05:33:43 PDT-0700,05:33:43,Wawas cruel optimism,,113
zoommemes,Jonathan Nguyen,1592112782,2020-06-14 05:33:02 PDT-0700,05:33:02,Current mood how do you do fellow Nemos,,620
zoommemes,Lail Peach,1592112727,2020-06-14 05:32:07 PDT-0700,05:32:07,,,6900
zoommemes,Smith Holder,1592112692,2020-06-14 05:31:32 PDT-0700,05:31:32,For my chinese oral i had to choose a country.,,271
zoommemes,Meme Supreme,1592106087,2020-06-14 03:41:27 PDT-0700,03:41:27,on a scale of 0 to our Academic Advising Directors unhinged enthusiasm<comma> how done are you with Zoom University,,461
zoommemes,Jeffrey Wang,1592104540,2020-06-14 03:15:40 PDT-0700,03:15:40,Hope everyone is doing well MY FIRST DEBUT TRACK IS OUT Check it out below Spotify httpsopen.spotify.comtrack6A8p4nn30dVyTvIFzG0Nzn Apple Music httpsmusic.apple.comfeelthisgoodsingle1515545466... See More,https://www.facebook.com/groups/zoommemes/permalink/345948259761319/,382
zoommemes,Stolen Sad Memes,1592097080,2020-06-14 01:11:20 PDT-0700,01:11:20,PSA. You can recover economic damage by COVID<comma> but you cant recover deaths by COVID ,,306
zoommemes,Emily Shein,1592097072,2020-06-14 01:11:12 PDT-0700,01:11:12,,,1600
zoommemes,Leah Coen-Tarbox,1592097069,2020-06-14 01:11:09 PDT-0700,01:11:09,,,1200
zoommemes,Marcus Trenfield,1592097029,2020-06-14 01:10:29 PDT-0700,01:10:29,,,2600
zoommemes,Moksheta Chellani,1592097026,2020-06-14 01:10:26 PDT-0700,01:10:26,Class of 2020 be like ,,182
zoommemes,Indispensable Paul,1592097024,2020-06-14 01:10:24 PDT-0700,01:10:24,my course review be like that ,,813
zoommemes,O V E R L O R D,1592097019,2020-06-14 01:10:19 PDT-0700,01:10:19,Someone TP my house please,,243
zoommemes,Rishabh Mehta,1592097015,2020-06-14 01:10:15 PDT-0700,01:10:15,hey there<comma> demons<comma> its me<comma> ya boy,,6500
zoommemes,Timothy Stubbs,1592097012,2020-06-14 01:10:12 PDT-0700,01:10:12,quarantine tings,,4800
zoommemes,Arsh Gupta,1592097001,2020-06-14 01:10:01 PDT-0700,01:10:01,thinkin about next semester moodboard,,664
zoommemes,Md.Ali Yeaz,1592096997,2020-06-14 01:09:57 PDT-0700,01:09:57,Gotta have some fun while in class EDIT We do not follow Smogon or agree with Smogon,,156
zoommemes,Natalia Rodriguez,1592096991,2020-06-14 01:09:51 PDT-0700,01:09:51,to the class of 2020<comma> congrats and condolences,,3
zoommemes,V O I C E S,1592096986,2020-06-14 01:09:46 PDT-0700,01:09:46,,,137
zoommemes,Julia Wisniewski,1592096980,2020-06-14 01:09:40 PDT-0700,01:09:40,,,295
zoommemes,Kwaku Jyamfi,1592096973,2020-06-14 01:09:33 PDT-0700,01:09:33,online classes got me feeling some kinda way ,,56
zoommemes,Sky Stahlmann,1592096968,2020-06-14 01:09:28 PDT-0700,01:09:28,edit This post got approved a month later mods pls do better  so some students prob already got it<comma> but still informative for those of you who hasnt heart from your college yet. Financial Grants for Eligible Students ... See More,https://www.facebook.com/groups/zoommemes/permalink/304900420532770/,83
zoommemes,Aqsa Noor,1592096952,2020-06-14 01:09:12 PDT-0700,01:09:12,Good bye<comma> Good bye...,,793
zoommemes,Mukayfire Gaming,1592096948,2020-06-14 01:09:08 PDT-0700,01:09:08,,,205
zoommemes,Laura Villanueva,1592096946,2020-06-14 01:09:06 PDT-0700,01:09:06,httpswww.newyorker.comnewsusjournalhowthecoronaviruspandemichasshatteredthemythofcollegeinamerica not a meme but I thought I would share what is the reality for many of us in this group Masha Gessen describes what life is like in an accurate way for all the college seniors out there. stay safe,,215
zoommemes,Kyle Markland,1592096941,2020-06-14 01:09:01 PDT-0700,01:09:01,Made this meme at 2am during a study break to convey my saltiness ,,1900
zoommemes,Jeff Liu,1592096936,2020-06-14 01:08:56 PDT-0700,01:08:56,When you have 0.02 fcks left to give and you cannot be out here wasting them on a mere prep assignment for the final essay.,,33
zoommemes,Jonathan S. Espinosa,1592096932,2020-06-14 01:08:52 PDT-0700,01:08:52,,,6000
zoommemes,Venus Triplitt-Bubbles,1592096905,2020-06-14 01:08:25 PDT-0700,01:08:25,,,2500
zoommemes,Dana Najmeddine,1592096902,2020-06-14 01:08:22 PDT-0700,01:08:22,,,6700
zoommemes,Raksha Kannan,1592096878,2020-06-14 01:07:58 PDT-0700,01:07:58,,,3300
zoommemes,Megan Katrina Edward,1592096873,2020-06-14 01:07:53 PDT-0700,01:07:53,,,5300
zoommemes,Leslie Gutierrez,1592093342,2020-06-14 00:09:02 PDT-0700,00:09:02,,,805
zoommemes,Larry Allphin,1592072805,2020-06-13 18:26:45 PDT-0700,18:26:45,Were waiting ,,11000
zoommemes,Daniel Monroy,1592024531,2020-06-13 05:02:11 PDT-0700,05:02:11,Ill never graduate at this rate,,557
zoommemes,Brandon Jadotte,1592024528,2020-06-13 05:02:08 PDT-0700,05:02:08,Context this was an AI generated meme image httpsimgflip.comaimeme Zoom calls when everyone is talking over each other,,219
zoommemes,Aviva Davis,1592024525,2020-06-13 05:02:05 PDT-0700,05:02:05,,,724
